"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlayerNameComparatorJaccard record1Value","[0] PlayerNameComparatorJaccard record2Value","[0] PlayerNameComparatorJaccard record1PreprocessedValue","[0] PlayerNameComparatorJaccard record2PreprocessedValue","[0] PlayerNameComparatorJaccard similarity","[0] PlayerNameComparatorJaccard postproccesedSimilarity","[1] PlayerNameReverseComparator record1Value","[1] PlayerNameReverseComparator record2Value","[1] PlayerNameReverseComparator record1PreprocessedValue","[1] PlayerNameReverseComparator record2PreprocessedValue","[1] PlayerNameReverseComparator similarity","[1] PlayerNameReverseComparator postproccesedSimilarity","[2] PlayerNameComparatorLevenshtein record1Value","[2] PlayerNameComparatorLevenshtein record2Value","[2] PlayerNameComparatorLevenshtein record1PreprocessedValue","[2] PlayerNameComparatorLevenshtein record2PreprocessedValue","[2] PlayerNameComparatorLevenshtein similarity","[2] PlayerNameComparatorLevenshtein postproccesedSimilarity","[3] PlayerNameComparatorEqual record1Value","[3] PlayerNameComparatorEqual record2Value","[3] PlayerNameComparatorEqual record1PreprocessedValue","[3] PlayerNameComparatorEqual record2PreprocessedValue","[3] PlayerNameComparatorEqual similarity","[3] PlayerNameComparatorEqual postproccesedSimilarity","[4] PlayerNameComparatorMongeElkan record1Value","[4] PlayerNameComparatorMongeElkan record2Value","[4] PlayerNameComparatorMongeElkan record1PreprocessedValue","[4] PlayerNameComparatorMongeElkan record2PreprocessedValue","[4] PlayerNameComparatorMongeElkan similarity","[4] PlayerNameComparatorMongeElkan postproccesedSimilarity","[5] PlayerBirthdateComparator10Years record1Value","[5] PlayerBirthdateComparator10Years record2Value","[5] PlayerBirthdateComparator10Years record1PreprocessedValue","[5] PlayerBirthdateComparator10Years record2PreprocessedValue","[5] PlayerBirthdateComparator10Years similarity","[5] PlayerBirthdateComparator10Years postproccesedSimilarity","[6] PlayerBirthdateComparator2Years record1Value","[6] PlayerBirthdateComparator2Years record2Value","[6] PlayerBirthdateComparator2Years record1PreprocessedValue","[6] PlayerBirthdateComparator2Years record2PreprocessedValue","[6] PlayerBirthdateComparator2Years similarity","[6] PlayerBirthdateComparator2Years postproccesedSimilarity","[7] PlayerBirthdateComparatorDay record1Value","[7] PlayerBirthdateComparatorDay record2Value","[7] PlayerBirthdateComparatorDay record1PreprocessedValue","[7] PlayerBirthdateComparatorDay record2PreprocessedValue","[7] PlayerBirthdateComparatorDay similarity","[7] PlayerBirthdateComparatorDay postproccesedSimilarity","[8] PlayerBirthdateComparatorDay record1Value","[8] PlayerBirthdateComparatorDay record2Value","[8] PlayerBirthdateComparatorDay record1PreprocessedValue","[8] PlayerBirthdateComparatorDay record2PreprocessedValue","[8] PlayerBirthdateComparatorDay similarity","[8] PlayerBirthdateComparatorDay postproccesedSimilarity","[9] PlayerBirthdateComparator record1Value","[9] PlayerBirthdateComparator record2Value","[9] PlayerBirthdateComparator record1PreprocessedValue","[9] PlayerBirthdateComparator record2PreprocessedValue","[9] PlayerBirthdateComparator similarity","[9] PlayerBirthdateComparator postproccesedSimilarity","[10] PlayerBirthdateComparatorDay record1Value","[10] PlayerBirthdateComparatorDay record2Value","[10] PlayerBirthdateComparatorDay record1PreprocessedValue","[10] PlayerBirthdateComparatorDay record2PreprocessedValue","[10] PlayerBirthdateComparatorDay similarity","[10] PlayerBirthdateComparatorDay postproccesedSimilarity","[11] PlayerClubComparatorLowerCaseJaccard record1Value","[11] PlayerClubComparatorLowerCaseJaccard record2Value","[11] PlayerClubComparatorLowerCaseJaccard record1PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard record2PreprocessedValue","[11] PlayerClubComparatorLowerCaseJaccard similarity","[11] PlayerClubComparatorLowerCaseJaccard postproccesedSimilarity","[12] PlayerClubComparatorJaccard record1Value","[12] PlayerClubComparatorJaccard record2Value","[12] PlayerClubComparatorJaccard record1PreprocessedValue","[12] PlayerClubComparatorJaccard record2PreprocessedValue","[12] PlayerClubComparatorJaccard similarity","[12] PlayerClubComparatorJaccard postproccesedSimilarity","[13] PlayerClubComparatorLevenshtein record1Value","[13] PlayerClubComparatorLevenshtein record2Value","[13] PlayerClubComparatorLevenshtein record1PreprocessedValue","[13] PlayerClubComparatorLevenshtein record2PreprocessedValue","[13] PlayerClubComparatorLevenshtein similarity","[13] PlayerClubComparatorLevenshtein postproccesedSimilarity","[14] PlayerLeagueComparatorEqual record1Value","[14] PlayerLeagueComparatorEqual record2Value","[14] PlayerLeagueComparatorEqual record1PreprocessedValue","[14] PlayerLeagueComparatorEqual record2PreprocessedValue","[14] PlayerLeagueComparatorEqual similarity","[14] PlayerLeagueComparatorEqual postproccesedSimilarity"
"WekaMatchingRule","tm_2407","fm_10272",,"0","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","0.5","0.5","Abdulrahman Al-Shammari","Al-Ghamdi Abdulrahman","Abdulrahman Al-Shammari","Al-Ghamdi Abdulrahman","0.30434782608695654","0.30434782608695654","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","0.8260869565217391","0.8260869565217391","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","0.0","0.0","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","Abdulrahman Al-Shammari","Abdulrahman Al-Ghamdi","0.8181818181818181","0.8181818181818181","1900-01-01T00:00","1994-11-01T00:00","1900-01-01T00:00","1994-11-01T00:00","0.0","0.0","1900-01-01T00:00","1994-11-01T00:00","1900-01-01T00:00","1994-11-01T00:00","0.0","0.0","1900-01-01T00:00","1994-11-01T00:00","1900-01-01T00:00","1994-11-01T00:00","0.0","0.0","1900-01-01T00:00","1994-11-01T00:00","1900-01-01T00:00","1994-11-01T00:00","0.0","0.0","1900-01-01T00:00","1994-11-01T00:00","1900-01-01T00:00","1994-11-01T00:00","0.0","0.0","1900-01-01T00:00","1994-11-01T00:00","1900-01-01T00:00","1994-11-01T00:00","0.0","0.0","Al-Riyadh SC","Al-Raed","al-riyadh sc","al-raed","0.25","0.0","Al-Riyadh SC","Al-Raed","Al-Riyadh SC","Al-Raed","0.25","0.0","Al-Riyadh SC","Al-Raed","Al-Riyadh SC","Al-Raed","0.41666666666666663","0.41666666666666663",,"Saudi Professional League",,"Saudi Professional League","0.0","0.0"
"WekaMatchingRule","fm_5841","tm_5571","0.0",,"Mats Brune","Marcin Bulka","Mats Brune","Marcin Bulka","0.0","0.0","Mats Brune","Bulka Marcin","Mats Brune","Bulka Marcin","0.16666666666666663","0.16666666666666663","Mats Brune","Marcin Bulka","Mats Brune","Marcin Bulka","0.33333333333333337","0.33333333333333337","Mats Brune","Marcin Bulka","Mats Brune","Marcin Bulka","0.0","0.0","Mats Brune","Marcin Bulka","Mats Brune","Marcin Bulka","0.26666666666666666","0.26666666666666666","2005-04-28T00:00","1999-10-04T00:00","2005-04-28T00:00","1999-10-04T00:00","0.4","0.4","2005-04-28T00:00","1999-10-04T00:00","2005-04-28T00:00","1999-10-04T00:00","0.0","0.0","2005-04-28T00:00","1999-10-04T00:00","2005-04-28T00:00","1999-10-04T00:00","0.0","0.0","2005-04-28T00:00","1999-10-04T00:00","2005-04-28T00:00","1999-10-04T00:00","0.0","0.0","2005-04-28T00:00","1999-10-04T00:00","2005-04-28T00:00","1999-10-04T00:00","0.0","0.0","2005-04-28T00:00","1999-10-04T00:00","2005-04-28T00:00","1999-10-04T00:00","0.0","0.0","RW Essen","OGC Nice","rw essen","ogc nice","0.0","0.0","RW Essen","OGC Nice","RW Essen","OGC Nice","0.0","0.0","RW Essen","OGC Nice","RW Essen","OGC Nice","0.125","0.125","3. Liga",,"3. Liga",,"0.0","0.0"
"WekaMatchingRule","tm_8038","fm_2579",,"1","Braydon Manu","Braydon Manu","Braydon Manu","Braydon Manu","1.0","1.0","Braydon Manu","Manu Braydon","Braydon Manu","Manu Braydon","0.16666666666666663","0.16666666666666663","Braydon Manu","Braydon Manu","Braydon Manu","Braydon Manu","1.0","1.0","Braydon Manu","Braydon Manu","Braydon Manu","Braydon Manu","1.0","1.0","Braydon Manu","Braydon Manu","Braydon Manu","Braydon Manu","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1997-03-28T00:00","1.0","1.0","SV Darmstadt 98","Darmstadt","sv darmstadt 98","darmstadt","0.3333333333333333","0.0","SV Darmstadt 98","Darmstadt","SV Darmstadt 98","Darmstadt","0.3333333333333333","0.0","SV Darmstadt 98","Darmstadt","SV Darmstadt 98","Darmstadt","0.6","0.6",,"Bundesliga 2",,"Bundesliga 2","0.0","0.0"
"WekaMatchingRule","fm_5525","tm_9954","0.0",,"Lennert Schuermans","Luís Semedo","Lennert Schuermans","Luís Semedo","0.0","0.0","Lennert Schuermans","Semedo Luís","Lennert Schuermans","Semedo Luís","0.2777777777777778","0.2777777777777778","Lennert Schuermans","Luís Semedo","Lennert Schuermans","Luís Semedo","0.2777777777777778","0.2777777777777778","Lennert Schuermans","Luís Semedo","Lennert Schuermans","Luís Semedo","0.0","0.0","Lennert Schuermans","Luís Semedo","Lennert Schuermans","Luís Semedo","0.29285714285714287","0.29285714285714287","2005-01-21T00:00","2003-08-11T00:00","2005-01-21T00:00","2003-08-11T00:00","0.8","0.8","2005-01-21T00:00","2003-08-11T00:00","2005-01-21T00:00","2003-08-11T00:00","0.0","0.0","2005-01-21T00:00","2003-08-11T00:00","2005-01-21T00:00","2003-08-11T00:00","0.0","0.0","2005-01-21T00:00","2003-08-11T00:00","2005-01-21T00:00","2003-08-11T00:00","0.0","0.0","2005-01-21T00:00","2003-08-11T00:00","2005-01-21T00:00","2003-08-11T00:00","0.33333333333333337","0.33333333333333337","2005-01-21T00:00","2003-08-11T00:00","2005-01-21T00:00","2003-08-11T00:00","0.0","0.0","STVV","Sunderland AFC","stvv","sunderland afc","0.0","0.0","STVV","Sunderland AFC","STVV","Sunderland AFC","0.0","0.0","STVV","Sunderland AFC","STVV","Sunderland AFC","0.0714285714285714","0.0714285714285714","Jupiler Pro League",,"Jupiler Pro League",,"0.0","0.0"
"WekaMatchingRule","fm_14042","tm_5015","0.0",,"Roraigh Browne","Romário Baró","Roraigh Browne","Romário Baró","0.0","0.0","Roraigh Browne","Baró Romário","Roraigh Browne","Baró Romário","0.1428571428571429","0.1428571428571429","Roraigh Browne","Romário Baró","Roraigh Browne","Romário Baró","0.2857142857142857","0.2857142857142857","Roraigh Browne","Romário Baró","Roraigh Browne","Romário Baró","0.0","0.0","Roraigh Browne","Romário Baró","Roraigh Browne","Romário Baró","0.22619047619047616","0.22619047619047616","2005-09-12T00:00","2000-01-25T00:00","2005-09-12T00:00","2000-01-25T00:00","0.5","0.5","2005-09-12T00:00","2000-01-25T00:00","2005-09-12T00:00","2000-01-25T00:00","0.0","0.0","2005-09-12T00:00","2000-01-25T00:00","2005-09-12T00:00","2000-01-25T00:00","0.0","0.0","2005-09-12T00:00","2000-01-25T00:00","2005-09-12T00:00","2000-01-25T00:00","0.0","0.0","2005-09-12T00:00","2000-01-25T00:00","2005-09-12T00:00","2000-01-25T00:00","0.0","0.0","2005-09-12T00:00","2000-01-25T00:00","2005-09-12T00:00","2000-01-25T00:00","0.0","0.0","Watford","FC Porto","watford","fc porto","0.0","0.0","Watford","FC Porto","Watford","FC Porto","0.0","0.0","Watford","FC Porto","Watford","FC Porto","0.25","0.25","Sky Bet Championship",,"Sky Bet Championship",,"0.0","0.0"
"WekaMatchingRule","fm_6318","tm_5851","0.0",,"Stefano Sturaro","Stijn Spierings","Stefano Sturaro","Stijn Spierings","0.0","0.0","Stefano Sturaro","Spierings Stijn","Stefano Sturaro","Spierings Stijn","0.2666666666666667","0.2666666666666667","Stefano Sturaro","Stijn Spierings","Stefano Sturaro","Stijn Spierings","0.2666666666666667","0.2666666666666667","Stefano Sturaro","Stijn Spierings","Stefano Sturaro","Stijn Spierings","0.0","0.0","Stefano Sturaro","Stijn Spierings","Stefano Sturaro","Stijn Spierings","0.35714285714285715","0.35714285714285715","1993-03-09T00:00","1996-03-12T00:00","1993-03-09T00:00","1996-03-12T00:00","0.7","0.7","1993-03-09T00:00","1996-03-12T00:00","1993-03-09T00:00","1996-03-12T00:00","0.0","0.0","1993-03-09T00:00","1996-03-12T00:00","1993-03-09T00:00","1996-03-12T00:00","0.0","0.0","1993-03-09T00:00","1996-03-12T00:00","1993-03-09T00:00","1996-03-12T00:00","0.0","0.0","1993-03-09T00:00","1996-03-12T00:00","1993-03-09T00:00","1996-03-12T00:00","0.0","0.0","1993-03-09T00:00","1996-03-12T00:00","1993-03-09T00:00","1996-03-12T00:00","0.0","0.0","Genoa","RC Lens","genoa","rc lens","0.0","0.0","Genoa","RC Lens","Genoa","RC Lens","0.0","0.0","Genoa","RC Lens","Genoa","RC Lens","0.1428571428571429","0.1428571428571429","Italian Serie B",,"Italian Serie B",,"0.0","0.0"
"WekaMatchingRule","tm_2496","fm_15963",,"0","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.0","0.0","Naif Asiri","Alioui Nabil","Naif Asiri","Alioui Nabil","0.25","0.25","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.5833333333333333","0.5833333333333333","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.0","0.0","Naif Asiri","Nabil Alioui","Naif Asiri","Nabil Alioui","0.55","0.55","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.8","0.8","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.33333333333333337","0.33333333333333337","2001-02-18T00:00","1999-02-18T00:00","2001-02-18T00:00","1999-02-18T00:00","0.0","0.0","Al-Okhdood Club","Havre AC","al-okhdood club","havre ac","0.0","0.0","Al-Okhdood Club","Havre AC","Al-Okhdood Club","Havre AC","0.0","0.0","Al-Okhdood Club","Havre AC","Al-Okhdood Club","Havre AC","0.1333333333333333","0.1333333333333333",,"Ligue 2 BKT",,"Ligue 2 BKT","0.0","0.0"
"WekaMatchingRule","tm_5279","fm_11182",,"0","Caio Secco","Cai Wenbo","Caio Secco","Cai Wenbo","0.0","0.0","Caio Secco","Wenbo Cai","Caio Secco","Wenbo Cai","0.19999999999999996","0.19999999999999996","Caio Secco","Cai Wenbo","Caio Secco","Cai Wenbo","0.6","0.6","Caio Secco","Cai Wenbo","Caio Secco","Cai Wenbo","0.0","0.0","Caio Secco","Cai Wenbo","Caio Secco","Cai Wenbo","0.575","0.575","1990-12-22T00:00","2004-03-12T00:00","1990-12-22T00:00","2004-03-12T00:00","0.0","0.0","1990-12-22T00:00","2004-03-12T00:00","1990-12-22T00:00","2004-03-12T00:00","0.0","0.0","1990-12-22T00:00","2004-03-12T00:00","1990-12-22T00:00","2004-03-12T00:00","0.0","0.0","1990-12-22T00:00","2004-03-12T00:00","1990-12-22T00:00","2004-03-12T00:00","0.0","0.0","1990-12-22T00:00","2004-03-12T00:00","1990-12-22T00:00","2004-03-12T00:00","0.0","0.0","1990-12-22T00:00","2004-03-12T00:00","1990-12-22T00:00","2004-03-12T00:00","0.0","0.0","Moreirense FC","HeB FC","moreirense fc","heb fc","0.3333333333333333","0.0","Moreirense FC","HeB FC","Moreirense FC","HeB FC","0.3333333333333333","0.0","Moreirense FC","HeB FC","Moreirense FC","HeB FC","0.3076923076923077","0.3076923076923077",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","fm_16819","tm_10361","0.0",,"Duarte Henriques","Dennis Hadzikadunic","Duarte Henriques","Dennis Hadzikadunic","0.0","0.0","Duarte Henriques","Hadzikadunic Dennis","Duarte Henriques","Hadzikadunic Dennis","0.21052631578947367","0.21052631578947367","Duarte Henriques","Dennis Hadzikadunic","Duarte Henriques","Dennis Hadzikadunic","0.26315789473684215","0.26315789473684215","Duarte Henriques","Dennis Hadzikadunic","Duarte Henriques","Dennis Hadzikadunic","0.0","0.0","Duarte Henriques","Dennis Hadzikadunic","Duarte Henriques","Dennis Hadzikadunic","0.3055555555555555","0.3055555555555555","2003-03-14T00:00","1998-07-09T00:00","2003-03-14T00:00","1998-07-09T00:00","0.5","0.5","2003-03-14T00:00","1998-07-09T00:00","2003-03-14T00:00","1998-07-09T00:00","0.0","0.0","2003-03-14T00:00","1998-07-09T00:00","2003-03-14T00:00","1998-07-09T00:00","0.0","0.0","2003-03-14T00:00","1998-07-09T00:00","2003-03-14T00:00","1998-07-09T00:00","0.0","0.0","2003-03-14T00:00","1998-07-09T00:00","2003-03-14T00:00","1998-07-09T00:00","0.0","0.0","2003-03-14T00:00","1998-07-09T00:00","2003-03-14T00:00","1998-07-09T00:00","0.0","0.0","MRT",,"mrt","","0.0","0.0","MRT",,"MRT",,"0.0","0.0","MRT",,"MRT",,"0.0","0.0","Portuguese Premier League",,"Portuguese Premier League",,"0.0","0.0"
"WekaMatchingRule","fm_7278","tm_2876","0.0",,"Camil Mmaee","Cephas Malele","Camil Mmaee","Cephas Malele","0.0","0.0","Camil Mmaee","Malele Cephas","Camil Mmaee","Malele Cephas","0.23076923076923073","0.23076923076923073","Camil Mmaee","Cephas Malele","Camil Mmaee","Cephas Malele","0.3846153846153846","0.3846153846153846","Camil Mmaee","Cephas Malele","Camil Mmaee","Cephas Malele","0.0","0.0","Camil Mmaee","Cephas Malele","Camil Mmaee","Cephas Malele","0.4166666666666667","0.4166666666666667","2004-02-21T00:00","1994-01-08T00:00","2004-02-21T00:00","1994-01-08T00:00","0.0","0.0","2004-02-21T00:00","1994-01-08T00:00","2004-02-21T00:00","1994-01-08T00:00","0.0","0.0","2004-02-21T00:00","1994-01-08T00:00","2004-02-21T00:00","1994-01-08T00:00","0.0","0.0","2004-02-21T00:00","1994-01-08T00:00","2004-02-21T00:00","1994-01-08T00:00","0.0","0.0","2004-02-21T00:00","1994-01-08T00:00","2004-02-21T00:00","1994-01-08T00:00","0.0","0.0","2004-02-21T00:00","1994-01-08T00:00","2004-02-21T00:00","1994-01-08T00:00","0.0","0.0","Bologna","Shanghai Shenhua","bologna","shanghai shenhua","0.0","0.0","Bologna","Shanghai Shenhua","Bologna","Shanghai Shenhua","0.0","0.0","Bologna","Shanghai Shenhua","Bologna","Shanghai Shenhua","0.1875","0.1875","Italian Serie A",,"Italian Serie A",,"0.0","0.0"
"WekaMatchingRule","fm_16880","tm_9609","0.0",,"Marcos Marrero","Marc Mateu","Marcos Marrero","Marc Mateu","0.0","0.0","Marcos Marrero","Mateu Marc","Marcos Marrero","Mateu Marc","0.4285714285714286","0.4285714285714286","Marcos Marrero","Marc Mateu","Marcos Marrero","Marc Mateu","0.5714285714285714","0.5714285714285714","Marcos Marrero","Marc Mateu","Marcos Marrero","Marc Mateu","0.0","0.0","Marcos Marrero","Marc Mateu","Marcos Marrero","Marc Mateu","0.5476190476190477","0.5476190476190477","2003-05-09T00:00","1990-06-16T00:00","2003-05-09T00:00","1990-06-16T00:00","0.0","0.0","2003-05-09T00:00","1990-06-16T00:00","2003-05-09T00:00","1990-06-16T00:00","0.0","0.0","2003-05-09T00:00","1990-06-16T00:00","2003-05-09T00:00","1990-06-16T00:00","0.0","0.0","2003-05-09T00:00","1990-06-16T00:00","2003-05-09T00:00","1990-06-16T00:00","0.0","0.0","2003-05-09T00:00","1990-06-16T00:00","2003-05-09T00:00","1990-06-16T00:00","0.0","0.0","2003-05-09T00:00","1990-06-16T00:00","2003-05-09T00:00","1990-06-16T00:00","0.0","0.0","Tenerife","CD Eldense","tenerife","cd eldense","0.0","0.0","Tenerife","CD Eldense","Tenerife","CD Eldense","0.0","0.0","Tenerife","CD Eldense","Tenerife","CD Eldense","0.19999999999999996","0.19999999999999996","Spanish Second Division",,"Spanish Second Division",,"0.0","0.0"
"WekaMatchingRule","tm_2989","fm_10564",,"0","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.0","0.0","Nok-Hang Leung","Peng Wang","Nok-Hang Leung","Peng Wang","0.3571428571428571","0.3571428571428571","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.5","0.5","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.0","0.0","Nok-Hang Leung","Wang Peng","Nok-Hang Leung","Wang Peng","0.4875","0.4875","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.7","0.7","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","1994-11-14T00:00","1997-11-16T00:00","1994-11-14T00:00","1997-11-16T00:00","0.0","0.0","Zhejiang FC","GZ City","zhejiang fc","gz city","0.0","0.0","Zhejiang FC","GZ City","Zhejiang FC","GZ City","0.0","0.0","Zhejiang FC","GZ City","Zhejiang FC","GZ City","0.09090909090909094","0.09090909090909094",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","fm_11055","tm_8649","0.0",,"Wang Chonghan","Woyo Coulibaly","Wang Chonghan","Woyo Coulibaly","0.0","0.0","Wang Chonghan","Coulibaly Woyo","Wang Chonghan","Coulibaly Woyo","0.0","0.0","Wang Chonghan","Woyo Coulibaly","Wang Chonghan","Woyo Coulibaly","0.2857142857142857","0.2857142857142857","Wang Chonghan","Woyo Coulibaly","Wang Chonghan","Woyo Coulibaly","0.0","0.0","Wang Chonghan","Woyo Coulibaly","Wang Chonghan","Woyo Coulibaly","0.2361111111111111","0.2361111111111111","2003-01-06T00:00","1999-05-26T00:00","2003-01-06T00:00","1999-05-26T00:00","0.6","0.6","2003-01-06T00:00","1999-05-26T00:00","2003-01-06T00:00","1999-05-26T00:00","0.0","0.0","2003-01-06T00:00","1999-05-26T00:00","2003-01-06T00:00","1999-05-26T00:00","0.0","0.0","2003-01-06T00:00","1999-05-26T00:00","2003-01-06T00:00","1999-05-26T00:00","0.0","0.0","2003-01-06T00:00","1999-05-26T00:00","2003-01-06T00:00","1999-05-26T00:00","0.0","0.0","2003-01-06T00:00","1999-05-26T00:00","2003-01-06T00:00","1999-05-26T00:00","0.0","0.0","Beijing","Parma Calcio 1913","beijing","parma calcio 1913","0.0","0.0","Beijing","Parma Calcio 1913","Beijing","Parma Calcio 1913","0.0","0.0","Beijing","Parma Calcio 1913","Beijing","Parma Calcio 1913","0.05882352941176472","0.05882352941176472","Chinese Super League",,"Chinese Super League",,"0.0","0.0"
"WekaMatchingRule","tm_3260","fm_10961",,"0","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.3333333333333333","0.3333333333333333","Zhuoyi Lü","Zhuoyi Lyu","Zhuoyi Lü","Zhuoyi Lyu","0.8","0.8","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.30000000000000004","0.30000000000000004","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.0","0.0","Zhuoyi Lü","Lyu Zhuoyi","Zhuoyi Lü","Lyu Zhuoyi","0.6666666666666667","0.6666666666666667","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","2001-04-16T00:00","1.0","1.0","Dalian Professional","DL Pro","dalian professional","dl pro","0.0","0.0","Dalian Professional","DL Pro","Dalian Professional","DL Pro","0.0","0.0","Dalian Professional","DL Pro","Dalian Professional","DL Pro","0.3157894736842105","0.3157894736842105",,"Chinese Super League",,"Chinese Super League","0.0","0.0"
"WekaMatchingRule","tm_7550","fm_11765",,"1","Tahith Chong","Tahith Chong","Tahith Chong","Tahith Chong","1.0","1.0","Tahith Chong","Chong Tahith","Tahith Chong","Chong Tahith","0.16666666666666663","0.16666666666666663","Tahith Chong","Tahith Chong","Tahith Chong","Tahith Chong","1.0","1.0","Tahith Chong","Tahith Chong","Tahith Chong","Tahith Chong","1.0","1.0","Tahith Chong","Tahith Chong","Tahith Chong","Tahith Chong","1.0","1.0","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1.0","1.0","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1.0","1.0","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1.0","1.0","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1.0","1.0","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1.0","1.0","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1999-12-04T00:00","1.0","1.0","Luton Town","Birmingham","luton town","birmingham","0.0","0.0","Luton Town","Birmingham","Luton Town","Birmingham","0.0","0.0","Luton Town","Birmingham","Luton Town","Birmingham","0.0","0.0",,"Sky Bet Championship",,"Sky Bet Championship","0.0","0.0"
